日期,国家,确诊人数,治愈人数,死亡人数,新增确诊,新增死亡,现有确诊
6月30日,意大利,,,,,,
2月1日,法国,6,,0,0,0,6
2月2日,法国,6,,0,0,0,6
2月3日,法国,6,,0,0,0,6
2月4日,法国,6,,0,0,0,6
2月5日,法国,6,,0,0,0,6
2月6日,法国,6,,0,0,0,6
2月7日,法国,6,,0,0,0,6
2月8日,法国,11,,0,5,0,11
2月9日,法国,11,,0,0,0,11
2月10日,法国,11,,0,0,0,11
2月11日,法国,11,,0,0,0,11
2月12日,法国,11,,0,0,0,11
2月13日,法国,11,,0,0,0,11
2月14日,法国,11,,0,0,0,11
2月15日,法国,11,,1,0,1,11
2月16日,法国,11,,1,0,0,11
2月17日,法国,12,,1,1,0,12
2月18日,法国,12,,1,0,0,12
2月19日,法国,12,,1,0,0,12
2月20日,法国,12,,1,0,0,12
2月21日,法国,12,,1,0,0,12
2月22日,法国,12,,1,0,0,12
2月23日,法国,12,,1,0,0,12
2月24日,法国,12,,1,0,0,12
2月25日,法国,12,,1,0,0,12
2月26日,法国,14,,1,2,0,14
2月27日,法国,17,,2,3,1,17
2月28日,法国,38,,2,21,0,38
2月29日,法国,57,,2,19,0,57
3月1日,法国,100,,2,43,0,100
3月2日,法国,130,,2,30,0,130
3月3日,法国,178,,3,48,1,178
3月4日,法国,212,,4,34,1,212
3月5日,法国,285,,4,73,0,285
3月6日,法国,423,,7,138,3,423
3月7日,法国,613,12,9,190,2,601
3月8日,法国,716,12,10,103,1,704
3月9日,法国,1126,12,19,410,9,1114
3月10日,法国,1412,12,30,286,11,1400
3月11日,法国,1784,12,33,372,3,1772
3月12日,法国,2281,12,48,497,15,2269
3月13日,法国,2876,12,61,595,13,2864
3月14日,法国,3661,12,79,785,18,3649
3月15日,法国,4499,12,91,838,12,4487
3月16日,法国,5423,12,127,924,36,5411
3月17日,法国,6633,12,148,1210,21,6621
3月18日,法国,7730,602,175,1097,27,7128
3月19日,法国,9134,602,244,1404,69,8532
3月20日,法国,10995,1295,372,1861,128,9700
3月21日,法国,12612,1587,450,1617,78,11025
3月22日,法国,14459,1587,562,1847,112,12872
3月23日,法国,16018,2200,674,1559,112,13818
3月24日,法国,19856,2200,860,3838,186,17656
3月25日,法国,22302,3281,1100,2446,240,19021
3月26日,法国,25233,3900,1331,2931,231,21333
3月27日,法国,29155,4948,1696,3922,365,24207
3月28日,法国,32964,5700,1995,3809,299,27264
3月29日,法国,37575,5700,2314,4611,319,31875
3月30日,法国,40174,7202,2606,2599,292,32972
3月31日,法国,44550,7927,3024,4376,418,36623
4月1日,法国,52128,9444,3523,7578,499,42684
4月2日,法国,56989,10934,4032,4861,509,46055
4月3日,法国,59105,12428,4503,2116,471,46677
4月4日,法国,64338,14008,6507,5233,2004,50330
4月5日,法国,68605,15438,7560,4267,1053,53167
4月6日,法国,70478,16183,8078,1873,518,54295
4月7日,法国,74390,17250,8911,3912,833,57140
4月8日,法国,78167,19337,10328,3777,1417,58830
4月9日,法国,82048,21254,10869,3881,541,60794
4月10日,法国,86334,23206,12210,4286,1341,63128
4月11日,法国,90676,24932,13197,4342,987,65744
4月12日,法国,93790,26391,13832,3114,635,67399
4月13日,法国,95403,27186,14393,1613,561,68217
4月14日,法国,98076,27718,14967,2673,574,70358
4月15日,法国,103573,28805,15729,5497,762,74768
4月16日,法国,106206,30955,17167,2633,1438,75251
4月17日,法国,108847,32812,17920,2641,753,76035
4月18日,法国,109252,34420,18681,405,761,74832
4月19日,法国,111821,35983,19323,2569,642,75838
4月20日,法国,112606,36578,19718,785,395,76028
4月21日,法国,114657,37409,20265,2051,547,77248
4月22日,法国,117324,39181,20796,2667,531,78143
4月23日,法国,119151,40657,21340,1827,544,78494
4月24日,法国,120804,42088,21856,1653,516,78716
4月25日,法国,122577,43493,22245,1773,389,79084
4月26日,法国,124114,44594,22614,1537,369,79520
4月27日,法国,124575,44903,22856,461,242,79672
4月28日,法国,128339,45513,23293,3764,437,82826
4月29日,法国,129859,46886,23660,1520,367,82973
4月30日,法国,128442,48228,24087,-1417,427,80214
5月1日,法国,129581,49476,24376,1139,289,80105
5月2日,法国,130185,50212,24594,604,218,79973
5月3日,法国,130979,50562,24760,794,166,80417
5月4日,法国,131287,50784,24895,308,135,80503
5月5日,法国,131863,51371,25201,576,306,80492
5月6日,法国,132967,52736,25531,1104,330,80231
5月7日,法国,137150,53972,25809,4183,278,83178
5月8日,法国,137779,55027,25987,629,178,82752
5月9日,法国,138421,55782,26230,642,243,82639
5月10日,法国,138854,56038,26310,433,80,82816
5月11日,法国,139063,56217,26380,209,70,82846
5月12日,法国,139519,56724,26643,456,263,82795
5月13日,法国,140227,57785,26991,708,348,82442
5月14日,法国,140734,58673,27074,507,83,82061
5月15日,法国,141356,59605,27425,622,351,81751
5月16日,法国,141919,60448,27529,563,104,81471
5月17日,法国,142291,61066,27625,372,96,81225
5月18日,法国,142411,61213,27891,120,266,81198
5月19日,法国,142903,61728,28022,492,131,81175
5月20日,法国,143427,62563,28022,524,0,80864
5月21日,法国,143845,63354,28132,418,110,80491
5月22日,法国,144163,63858,28215,318,83,80305
5月23日,法国,144556,64209,28289,393,74,80347
5月24日,法国,144806,64547,28332,250,43,80259
5月25日,法国,144921,64617,28367,115,35,80304
5月26日,法国,145279,65199,28457,358,90,80080
5月27日,法国,145555,65879,28530,276,73,79676
5月28日,法国,145746,66584,28596,191,66,79162
5月29日,法国,149071,67191,28662,3325,66,81880
5月30日,法国,149668,67803,28714,597,52,81865
5月31日,法国,151325,68268,28771,1657,57,83057
6月1日,法国,151325,68355,28802,0,31,82970
6月2日,法国,151325,68440,28833,0,31,82885
6月3日,法国,151325,68812,28940,0,107,82513
6月4日,法国,151677,69455,29021,352,81,82222
6月5日,法国,152444,69976,29065,767,44,82468
6月6日,法国,153055,70504,29111,611,46,82551
6月7日,法国,153634,70806,29142,579,31,82828
6月8日,法国,153977,70842,29155,343,13,83135
6月9日,法国,154188,71062,29209,211,54,83126
6月10日,法国,154591,71506,29296,403,87,83085
6月11日,法国,155136,71832,29319,545,23,83304
6月12日,法国,155561,72149,29346,425,27,83412
6月13日,法国,156287,72572,29374,726,28,83715
6月14日,法国,156813,72808,29398,526,24,84005
6月15日,法国,157220,72859,29407,407,9,84361
6月16日,法国,157372,73044,29436,152,29,84328
6月17日,法国,157716,73335,29547,344,111,84381
6月18日,法国,158174,73667,29575,458,28,84507
6月19日,法国,158641,73887,29603,467,28,84754
6月20日,法国,159452,74117,29617,811,14,85335
6月21日,法国,160093,74312,29633,641,16,85781
6月22日,法国,160377,74372,29640,284,7,86005
6月23日,法国,0,0,0,0,0,0
6月24日,法国,0,0,0,0,0,0
6月25日,法国,0,0,0,0,0,0
6月26日,法国,0,0,0,0,0,0
6月27日,法国,,,,,,
6月28日,法国,,,,,,
6月29日,法国,,,,,,
6月30日,法国,,,,,,
2月1日,德国,7,,0,,0,7
2月2日,德国,8,,0,1,0,8
2月3日,德国,10,,0,2,0,10
2月4日,德国,12,,0,2,0,12
2月5日,德国,12,,0,0,0,12
2月6日,德国,12,,0,0,0,12
2月7日,德国,13,,0,1,0,13
2月8日,德国,14,,0,1,0,14
2月9日,德国,14,,0,0,0,14
2月10日,德国,14,,0,0,0,14
2月11日,德国,14,,0,0,0,14
2月12日,德国,16,,0,2,0,16
2月13日,德国,16,,0,0,0,16
2月14日,德国,16,,0,0,0,16
2月15日,德国,16,,0,0,0,16
2月16日,德国,16,,0,0,0,16
2月17日,德国,16,,0,0,0,16
2月18日,德国,16,,0,0,0,16
2月19日,德国,16,,0,0,0,16
2月20日,德国,16,,0,0,0,16
2月21日,德国,16,,0,0,0,16
2月22日,德国,16,,0,0,0,16
2月23日,德国,16,,0,0,0,16
2月24日,德国,16,,0,0,0,16
2月25日,德国,16,,0,0,0,16
2月26日,德国,18,,0,2,0,18
2月27日,德国,21,,0,3,0,21
2月28日,德国,26,,0,5,0,26
2月29日,德国,57,,0,31,0,57
3月1日,德国,57,,0,0,0,57
3月2日,德国,129,,0,72,0,129
3月3日,德国,157,,0,28,0,157
3月4日,德国,196,,0,39,0,196
3月5日,德国,262,,0,66,0,262
3月6日,德国,534,,0,272,0,534
3月7日,德国,670,17,0,136,0,653
3月8日,德国,800,18,0,130,0,782
3月9日,德国,1040,18,0,240,0,1022
3月10日,德国,1224,18,2,184,2,1206
3月11日,德国,1565,18,2,341,0,1547
3月12日,德国,1908,25,3,343,1,1883
3月13日,德国,2745,25,6,837,3,2720
3月14日,德国,3675,46,8,930,2,3629
3月15日,德国,4599,46,9,924,1,4553
3月16日,德国,5813,46,11,1214,2,5767
3月17日,德国,7241,65,15,1428,4,7176
3月18日,德国,9367,67,26,2126,11,9300
3月19日,德国,12327,105,28,2960,2,12222
3月20日,德国,15320,115,44,2993,16,15205
3月21日,德国,19848,180,70,4528,26,19668
3月22日,德国,22364,209,84,2516,14,22155
3月23日,德国,24852,266,94,2488,10,24586
3月24日,德国,29056,453,123,4204,29,28603
3月25日,德国,32986,3243,157,3930,34,29743
3月26日,德国,37323,3547,206,4337,49,33776
3月27日,德国,43646,5673,262,6323,56,37973
3月28日,德国,50871,6658,342,7225,80,44213
3月29日,德国,57695,8481,433,6824,91,49214
3月30日,德国,62095,9211,525,4400,92,52884
3月31日,德国,66711,13500,645,4616,120,53211
4月1日,德国,71690,16100,774,4979,129,55590
4月2日,德国,77921,18700,925,6231,151,59221
4月3日,德国,84788,22440,1107,6867,182,62348
4月4日,德国,91159,24575,1275,6371,168,66584
4月5日,德国,96092,26400,1444,4933,169,69692
4月6日,德国,100024,28700,1576,3932,132,71324
4月7日,德国,102453,28700,1735,2429,159,73753
4月8日,德国,107663,36081,2016,5210,281,71582
4月9日,德国,112113,36081,2208,4450,192,76032
4月10日,德国,116801,52407,2529,4688,321,64394
4月11日,德国,121045,53913,2728,4244,199,67132
4月12日,德国,124288,57400,2736,3243,8,66888
4月13日,德国,127574,60300,3011,3286,275,67274
4月14日,德国,129207,64300,3118,1633,107,64907
4月15日,德国,131359,68200,3294,2152,176,63159
4月16日,德国,133456,72600,3592,2097,298,60856
4月17日,德国,137698,77000,4052,4242,460,60698
4月18日,德国,140886,83114,4326,3188,274,57772
4月19日,德国,143342,85400,4459,2456,133,57942
4月20日,德国,145184,88000,4586,1842,127,57184
4月21日,德国,146653,91500,4706,1469,120,55153
4月22日,德国,148291,95200,5033,1638,327,53091
4月23日,德国,150062,99400,5250,1771,217,50662
4月24日,德国,151784,103300,5404,1722,154,48484
4月25日,德国,154545,106800,5723,2761,319,47745
4月26日,德国,156126,109800,5846,1581,123,46326
4月27日,德国,157495,112000,5944,1369,98,45495
4月28日,德国,158389,114500,6050,894,106,43889
4月29日,德国,159431,117400,6215,1042,165,42031
4月30日,德国,161197,120400,6405,1766,190,40797
5月1日,德国,162530,123500,6572,1333,167,39030
5月2日,德国,164077,126900,6736,1547,164,37177
5月3日,德国,164967,129000,6812,890,76,35967
5月4日,德国,165565,130600,6848,598,36,34965
5月5日,德国,165940,132700,6943,375,95,33240
5月6日,德国,166706,135100,6993,766,50,31606
5月7日,德国,168162,137696,7275,1456,282,30466
5月8日,德国,169430,139900,7392,1268,117,29530
5月9日,德国,170588,141700,7510,1158,118,28888
5月10日,德国,171324,143300,7549,736,39,28024
5月11日,德国,171780,144400,7560,456,11,27380
5月12日,德国,172517,145600,7653,737,93,26917
5月13日,德国,173171,147200,7738,654,85,25971
5月14日,德国,174098,148700,7859,927,121,25398
5月15日,德国,174975,150300,7928,877,69,24675
5月16日,德国,175678,151700,7999,703,71,23978
5月17日,德国,176081,152600,8019,403,20,23481
5月18日,德国,176625,153400,8048,544,29,23225
5月19日,德国,177289,154600,8123,664,75,22689
5月20日,德国,177827,155700,8193,538,70,22127
5月21日,德国,178494,156900,8265,667,72,21594
5月22日,德国,179021,158000,8309,527,44,21021
5月23日,德国,179713,159000,8352,692,43,20713
5月24日,德国,179986,159900,8366,273,14,20086
5月25日,德国,180328,160200,8371,342,5,20128
5月26日,德国,180789,161200,8428,461,57,19589
5月27日,德国,181288,162000,8498,499,70,19288
5月28日,德国,181895,162800,8533,607,35,19095
5月29日,德国,182452,163200,8570,557,37,19252
5月30日,德国,183019,164100,8594,567,24,18919
5月31日,德国,183294,164900,8600,275,6,18394
6月1日,德国,183494,165200,8605,200,5,18294
6月2日,德国,183765,165900,8618,271,13,17865
6月3日,德国,184064,166400,8649,299,31,17664
6月4日,德国,184396,167300,8698,332,49,17096
6月5日,德国,184923,167800,8736,527,38,17123
6月6日,德国,185414,168500,8763,491,27,16914
6月7日,德国,185696,168900,8769,282,6,16796
6月8日,德国,185869,169100,8776,173,7,16769
6月9日,德国,186205,169600,8783,336,7,16605
6月10日,德国,186516,170200,8831,311,48,16316
6月11日,德国,186795,170700,8844,279,13,16095
6月12日,德国,186795,171200,8851,0,7,15595
6月13日,德国,187251,171600,8863,456,12,15651
6月14日,德国,187423,171900,8867,172,4,15523
6月15日,德国,187671,172200,8870,248,3,15471
6月16日,德国,188044,172600,8885,373,15,15444
6月17日,德国,188382,173100,8910,338,25,15282
6月18日,德国,189504,173600,8927,1122,17,15904
6月19日,德国,190050,174100,8944,546,17,15950
6月20日,德国,190660,174400,8960,610,16,16260
6月21日,德国,191216,174700,8961,556,1,16516
6月22日,德国,191575,174900,8962,359,1,16675
6月23日,德国,0,0,0,0,0,0
6月24日,德国,0,0,0,0,0,0
6月25日,德国,0,0,0,0,0,0
6月26日,德国,0,0,0,0,0,0
6月27日,德国,,,,,,
6月28日,德国,,,,,,
6月29日,德国,,,,,,
6月30日,德国,,,,,,
2月1日,英国,2,,0,,0,2
2月2日,英国,2,,0,0,0,2
2月3日,英国,2,,0,0,0,2
2月4日,英国,2,,0,0,0,2
2月5日,英国,2,,0,0,0,2
2月6日,英国,2,,0,0,0,2
2月7日,英国,3,,0,1,0,3
2月8日,英国,3,,0,0,0,3
2月9日,英国,3,,0,0,0,3
2月10日,英国,4,,0,1,0,4
2月11日,英国,8,,0,4,0,8
2月12日,英国,8,,0,0,0,8
2月13日,英国,9,,0,1,0,9
2月14日,英国,9,,0,0,0,9
2月15日,英国,9,,0,0,0,9
2月16日,英国,9,,0,0,0,9
2月17日,英国,9,,0,0,0,9
2月18日,英国,9,,0,0,0,9
2月19日,英国,9,,0,0,0,9
2月20日,英国,9,,0,0,0,9
2月21日,英国,9,,0,0,0,9
2月22日,英国,9,,0,0,0,9
2月23日,英国,9,,0,0,0,9
2月24日,英国,9,,0,0,0,9
2月25日,英国,13,,0,4,0,13
2月26日,英国,13,,0,0,0,13
2月27日,英国,13,,0,0,0,13
2月28日,英国,16,,0,3,0,16
2月29日,英国,20,,0,4,0,20
3月1日,英国,23,,0,3,0,23
3月2日,英国,36,,0,13,0,36
3月3日,英国,39,,0,3,0,39
3月4日,英国,51,,0,12,0,51
3月5日,英国,89,,0,38,0,89
3月6日,英国,118,,0,29,0,118
3月7日,英国,164,18,2,46,2,146
3月8日,英国,209,18,2,45,0,191
3月9日,英国,273,18,3,64,1,255
3月10日,英国,321,18,5,48,2,303
3月11日,英国,383,18,6,62,1,365
3月12日,英国,456,18,8,73,2,438
3月13日,英国,590,18,10,134,2,572
3月14日,英国,798,18,11,208,1,780
3月15日,英国,1140,18,21,342,10,1122
3月16日,英国,1391,20,35,251,14,1371
3月17日,英国,1543,52,55,152,20,1491
3月18日,英国,1950,65,71,407,16,1885
3月19日,英国,2626,65,104,676,33,2561
3月20日,英国,3269,65,144,643,40,3204
3月21日,英国,3983,65,177,714,33,3918
3月22日,英国,5018,93,233,1035,56,4925
3月23日,英国,5683,93,281,665,48,5590
3月24日,英国,6650,135,335,967,54,6515
3月25日,英国,8077,135,422,1427,87,7942
3月26日,英国,9529,135,465,1452,43,9394
3月27日,英国,11658,135,578,2129,113,11523
3月28日,英国,14543,135,759,2885,181,14408
3月29日,英国,17089,135,1019,2546,260,16954
3月30日,英国,19522,135,1228,2433,209,19387
3月31日,英国,22141,135,1408,2619,180,22006
4月1日,英国,25150,135,1789,3009,381,25015
4月2日,英国,29474,135,2352,4324,563,29339
4月3日,英国,33718,135,2921,4244,569,33583
4月4日,英国,38168,135,3605,4450,684,38033
4月5日,英国,41903,135,4313,3735,708,41768
4月6日,英国,47806,135,4934,5903,621,47671
4月7日,英国,51608,135,5373,3802,439,51473
4月8日,英国,55242,135,6159,3634,786,55107
4月9日,英国,60733,135,7097,5491,938,60598
4月10日,英国,65077,135,7978,4344,881,64942
4月11日,英国,73758,135,8958,8681,980,73623
4月12日,英国,78991,344,9875,5233,917,78647
4月13日,英国,84279,344,10612,5288,737,83935
4月14日,英国,88621,N/A,11329,4342,717,#VALUE!
4月15日,英国,93873,N/A,12107,5252,778,#VALUE!
4月16日,英国,98476,N/A,12868,4603,761,#VALUE!
4月17日,英国,103093,N/A,13729,4617,861,#VALUE!
4月18日,英国,108692,N/A,14576,5599,847,#VALUE!
4月19日,英国,114217,N/A,15464,5525,888,#VALUE!
4月20日,英国,120067,N/A,16060,5850,596,#VALUE!
4月21日,英国,124743,N/A,16509,4676,449,#VALUE!
4月22日,英国,129044,N/A,17337,4301,828,#VALUE!
4月23日,英国,133495,N/A,18100,4451,763,#VALUE!
4月24日,英国,138078,N/A,18738,4583,638,#VALUE!
4月25日,英国,143464,N/A,19506,5386,768,#VALUE!
4月26日,英国,148377,N/A,20319,4913,813,#VALUE!
4月27日,英国,152840,N/A,20732,4463,413,#VALUE!
4月28日,英国,157149,N/A,21092,4309,360,#VALUE!
4月29日,英国,161145,N/A,21678,3996,586,#VALUE!
4月30日,英国,165221,N/A,26097,4076,4419,#VALUE!
5月1日,英国,171253,N/A,26771,6032,674,#VALUE!
5月2日,英国,177454,N/A,27510,6201,739,#VALUE!
5月3日,英国,182260,N/A,28131,4806,621,#VALUE!
5月4日,英国,186599,N/A,28446,4339,315,#VALUE!
5月5日,英国,190584,N/A,28734,3985,288,#VALUE!
5月6日,英国,194990,N/A,29427,4406,693,#VALUE!
5月7日,英国,201101,N/A,30076,6111,649,#VALUE!
5月8日,英国,206715,N/A,30615,5614,539,#VALUE!
5月9日,英国,211364,N/A,31241,4649,626,#VALUE!
5月10日,英国,215260,N/A,31587,3896,346,#VALUE!
5月11日,英国,219183,N/A,31855,3923,268,#VALUE!
5月12日,英国,223060,N/A,32065,3877,210,#VALUE!
5月13日,英国,226463,N/A,32692,3403,627,#VALUE!
5月14日,英国,229705,N/A,33186,3242,494,#VALUE!
5月15日,英国,233151,N/A,33614,3446,428,#VALUE!
5月16日,英国,236711,N/A,33998,3560,384,#VALUE!
5月17日,英国,240161,N/A,34466,3450,468,#VALUE!
5月18日,英国,243695,N/A,34636,3534,170,#VALUE!
5月19日,英国,246406,N/A,34796,2711,160,#VALUE!
5月20日,英国,248293,N/A,35341,1887,545,#VALUE!
5月21日,英国,250332,N/A,35704,2039,363,#VALUE!
5月22日,英国,252947,N/A,36042,2615,338,#VALUE!
5月23日,英国,256234,N/A,36393,3287,351,#VALUE!
5月24日,英国,259193,N/A,36675,2959,282,#VALUE!
5月25日,英国,261598,N/A,36793,2405,118,#VALUE!
5月26日,英国,263223,N/A,36914,1625,121,#VALUE!
5月27日,英国,265227,N/A,37048,2004,134,#VALUE!
5月28日,英国,267240,N/A,37460,2013,412,#VALUE!
5月29日,英国,269127,N/A,37837,1887,377,#VALUE!
5月30日,英国,271222,N/A,38161,2095,324,#VALUE!
5月31日,英国,272826,N/A,38376,1604,215,#VALUE!
6月1日,英国,274762,N/A,38489,1936,113,#VALUE!
6月2日,英国,276332,N/A,39045,1570,556,#VALUE!
6月3日,英国,277985,0,39369,1653,324,277985
6月4日,英国,279856,0,39728,1871,359,279856
6月5日,英国,281661,0,39904,1805,176,281661
6月6日,英国,283311,0,40261,1650,357,283311
6月7日,英国,284868,0,40465,1557,204,284868
6月8日,英国,286194,0,40542,1326,77,286194
6月9日,英国,287399,N/A,40597,1205,55,#VALUE!
6月10日,英国,289140,N/A,40883,1741,286,#VALUE!
6月11日,英国,290143,N/A,41128,1003,245,#VALUE!
6月12日,英国,291409,N/A,41279,1266,151,#VALUE!
6月13日,英国,292950,N/A,41481,1541,202,#VALUE!
6月14日,英国,294375,N/A,41662,1425,181,#VALUE!
6月15日,英国,295889,N/A,41698,1514,36,#VALUE!
6月16日,英国,296857,N/A,41736,968,38,#VALUE!
6月17日,英国,298136,N/A,41969,1279,233,#VALUE!
6月18日,英国,299251,N/A,42153,1115,184,#VALUE!
6月19日,英国,300469,N/A,42288,1218,135,#VALUE!
6月20日,英国,301815,N/A,42461,1346,173,#VALUE!
6月21日,英国,303110,N/A,42589,1295,128,#VALUE!
6月22日,英国,304331,N/A,42632,1221,43,#VALUE!
6月23日,英国,0,0,0,0,0,0
6月24日,英国,0,0,0,0,0,0
6月25日,英国,0,0,0,0,0,0
6月26日,英国,0,0,0,0,0,0
6月27日,英国,,,,,,
6月28日,英国,,,,,,
6月29日,英国,,,,,,
6月30日,英国,,,,,,
2月1日,中国,9723,171,213,,,9552
2月2日,中国,11824,243,259,2101,46,11581
2月3日,中国,14413,328,304,2589,45,14085
2月4日,中国,17244,475,362,2831,58,16769
2月5日,中国,20480,632,426,3236,64,19848
2月6日,中国,24374,894,491,3894,65,23480
2月7日,中国,28070,1155,564,3696,73,26915
2月8日,中国,31214,1542,637,3144,73,29672
2月9日,中国,34610,2052,723,3396,86,32558
2月10日,中国,37268,2651,812,2658,89,34617
2月11日,中国,40248,3283,909,2980,97,36965
2月12日,中国,42716,4000,1017,2468,108,38716
2月13日,中国,44734,4745,1114,2018,97,39989
2月14日,中国,59888,5647,1260,15154,146,54241
2月15日,中国,63935,6729,1381,4047,121,57206
2月16日,中国,66579,8105,1525,2644,144,58474
2月17日,中国,68592,9428,1667,2013,142,59164
2月18日,中国,70642,10862,1772,2050,105,59780
2月19日,中国,72535,12565,1871,1893,99,59970
2月20日,中国,74287,14389,2007,1752,136,59898
2月21日,中国,74680,16171,2121,393,114,58509
2月22日,中国,75996,18285,2239,1316,118,57711
2月23日,中国,76400,20682,2348,404,109,55718
2月24日,中国,76862,22918,2445,462,97,53944
2月25日,中国,77276,24764,2595,414,150,52512
2月26日,中国,77791,27359,2666,515,71,50432
2月27日,中国,78199,29785,2718,408,52,48414
2月28日,中国,78635,32542,2747,436,29,46093
2月29日,中国,78968,36167,2791,333,44,42801
3月1日,中国,79399,39058,2838,431,47,40341
3月2日,中国,79975,41681,2873,576,35,38294
3月3日,中国,80178,44520,2915,203,42,35658
3月4日,中国,80307,47268,2946,129,31,33039
